POP,100,
MAX_EPOCH,200,
tour Size,10,
X Rate,0.8,
mut Rate,0.2,
mut Mag,0.05,

448.93904488993877,427.97965876042474,-258.054861160648,
420.2755267971127,467.57032906349264,-299.506692193606,
365.74485212999156,560.6267837263157,-314.0332877739492,
365.5776763373546,598.2412266040322,-522.2806950599891,
352.51854571463826,707.6310906097943,-670.2261116217957,
337.88268935923554,723.4676799397475,-451.0932749750522,
335.30016338878073,681.3256798782662,-243.514060606221,
323.9088436285566,553.3961902245802,-420.1887106633719,
323.9088436285566,553.3961902245802,-420.1887106633719,
323.8375150571006,673.8040485018616,-233.58708105243764,
320.8157793013511,563.0374418301709,-215.2102099309001,
320.8157793013511,563.0374418301709,-215.2102099309001,
313.50193183613015,602.7264316907108,-171.88400266862223,
313.50193183613015,602.7264316907108,-171.88400266862223,
313.50193183613015,602.7264316907108,-171.88400266862223,
306.382292804028,620.2241767051869,-216.79542629004914,
306.3107737477136,612.1453587888302,-243.04660783533842,
306.3107737477136,612.1453587888302,-243.04660783533842,
306.3107737477136,612.1453587888302,-243.04660783533842,
304.12742441704233,602.6885335173373,-236.77425360207414,
304.12742441704233,602.6885335173373,-236.77425360207414,
304.12742441704233,602.6885335173373,-236.77425360207414,
304.12742441704233,602.6885335173373,-236.77425360207414,
304.12742441704233,602.6885335173373,-236.77425360207414,
304.12742441704233,602.6885335173373,-236.77425360207414,
304.12742441704233,602.6885335173373,-236.77425360207414,
304.12742441704233,602.6885335173373,-236.77425360207414,
304.12742441704233,602.6885335173373,-236.77425360207414,
303.7568332548976,594.9463754157092,-245.59520238079136,
303.7568332548976,594.9463754157092,-245.59520238079136,
303.7568332548976,594.9463754157092,-245.59520238079136,
303.7568332548976,594.9463754157092,-245.59520238079136,
303.44488258309275,620.0331283384971,-291.67511477140124,
303.44488258309275,620.0331283384971,-291.67511477140124,
303.44488258309275,620.0331283384971,-291.67511477140124,
300.2431122423988,612.8699761596076,-184.3166631613862,
300.2431122423988,612.8699761596076,-184.3166631613862,
300.2431122423988,612.8699761596076,-184.3166631613862,
300.2431122423988,612.8699761596076,-184.3166631613862,
297.9780202368251,652.00793333791,-292.647260497477,
294.31095372757005,633.2680007684459,-289.7479822607968,
294.31095372757005,633.2680007684459,-289.7479822607968,
294.31095372757005,633.2680007684459,-289.7479822607968,
294.31095372757005,633.2680007684459,-289.7479822607968,
294.31095372757005,633.2680007684459,-289.7479822607968,
294.06955767567615,655.3862818000309,-323.68579923241026,
294.06955767567615,655.3862818000309,-323.68579923241026,
294.06955767567615,655.3862818000309,-323.68579923241026,
289.94714328359265,615.3257436661884,-228.477712705187,
289.94714328359265,615.3257436661884,-228.477712705187,
289.94714328359265,615.3257436661884,-228.477712705187,
289.94714328359265,615.3257436661884,-228.477712705187,
289.94714328359265,615.3257436661884,-228.477712705187,
289.94714328359265,615.3257436661884,-228.477712705187,
289.0269824482274,623.248598789059,-235.14316282266475,
289.0269824482274,623.248598789059,-235.14316282266475,
289.0269824482274,623.248598789059,-235.14316282266475,
289.0269824482274,623.248598789059,-235.14316282266475,
289.0269824482274,623.248598789059,-235.14316282266475,
289.0269824482274,623.248598789059,-235.14316282266475,
288.0477569713371,635.6332711077971,-286.31652662494974,
288.0477569713371,635.6332711077971,-286.31652662494974,
288.0477569713371,635.6332711077971,-286.31652662494974,
288.0477569713371,635.6332711077971,-286.31652662494974,
286.6631003542483,622.8984902444524,-292.71518581692754,
286.6631003542483,622.8984902444524,-292.71518581692754,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
283.0412685732179,574.7902866855786,-262.5193492117412,
