POP,200,
MAX_EPOCH,200,
tour Size,10,
X Rate,0.8,
mut Rate,0.2,
mut Mag,0.2,

449.62952466076206,305.24640039304575,-165.99203343506056,
376.1988424144237,332.60361436936444,-458.20295636775404,
369.07491163084677,451.4336812985599,-524.2988875331864,
350.1095940028197,394.78768172091463,-646.0028704714091,
350.0115013495779,397.45536239887616,-645.91981304556,
343.8548899275753,627.6253234900544,-413.26001921891566,
325.087027557498,611.1590081382817,-722.6039768320268,
310.59110378969825,694.435279298458,-564.1821854124805,
310.4965379652024,698.8214395768755,-561.9847032823495,
307.37293155356804,682.6499848787493,-543.6805565794759,
295.9189378991823,790.8964944235634,-523.0112173454355,
287.4897067777879,617.4796154651425,-377.1659585662131,
281.5372111219201,699.7069315734907,-332.634673408981,
278.84425465888046,666.3153678086182,-371.4272903081301,
277.92403745846224,645.5793680159214,-313.9206646978048,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
277.80435894898295,673.7461684343263,-360.9555479888587,
269.9394000381282,626.4235774210171,-324.3173566574574,
266.86676540914976,640.6397673402656,-316.35758495799865,
266.49769733376525,647.1164392830143,-312.6602221902115,
266.49769733376525,647.1164392830143,-312.6602221902115,
266.49769733376525,647.1164392830143,-312.6602221902115,
266.49769733376525,647.1164392830143,-312.6602221902115,
265.06754418768713,593.4543772099009,-302.20163844400594,
264.72761410851683,590.68068260671,-304.21903805587397,
264.72761410851683,590.68068260671,-304.21903805587397,
264.72761410851683,590.68068260671,-304.21903805587397,
262.34814457405565,662.3680388314515,-279.88323123117414,
262.34814457405565,662.3680388314515,-279.88323123117414,
262.34814457405565,662.3680388314515,-279.88323123117414,
262.34814457405565,662.3680388314515,-279.88323123117414,
262.34814457405565,662.3680388314515,-279.88323123117414,
262.34814457405565,662.3680388314515,-279.88323123117414,
262.34814457405565,662.3680388314515,-279.88323123117414,
259.7731968421815,654.1633692100978,-313.299474291977,
258.7732308417914,648.3783765191041,-324.87125252668875,
256.3986592039659,529.1191896541953,-352.6374163912725,
255.36478659655378,759.0112543948745,-423.41204606388095,
253.9719535004346,761.3967018272577,-419.23326419837366,
243.34253290864655,748.3122185697619,-189.7880569111843,
243.34253290864655,748.3122185697619,-189.7880569111843,
243.34253290864655,748.3122185697619,-189.7880569111843,
243.34253290864655,748.3122185697619,-189.7880569111843,
222.97194886944857,666.669631475395,-240.29205652280928,
222.62945640426446,667.7972172443722,-241.84031054340042,
222.52325046471228,639.5294462985429,-266.7857864495226,
222.52325046471228,639.5294462985429,-266.7857864495226,
222.52325046471228,639.5294462985429,-266.7857864495226,
